"wingarea","wingveinangle1","wingveinangle2","wingveinangle3","wingveinangle4","wingveinangle5"
1,0.211713839701774,0.0518153842376535,0.115888580764507,0.156165831554851,0.0864074004303092
0.211713839701774,1,-0.507660247730101,0.202236978569752,0.484989594233477,-0.197648837603123
0.0518153842376535,-0.507660247730101,1,-0.0622765656194895,-0.157056430767215,0.178823773325201
0.115888580764507,0.202236978569752,-0.0622765656194895,1,0.528221409205323,0.0746990863423877
0.156165831554851,0.484989594233477,-0.157056430767215,0.528221409205323,1,-0.00920678655262943
0.0864074004303092,-0.197648837603123,0.178823773325201,0.0746990863423877,-0.00920678655262943,1
