"ventralscales","subcaudalscales","midbodydorsalscales","infralabialscales","supralabialscales","postocularscales"
1,0.221065530342981,0.0162981060443757,0.0957949250604625,0.0288155085635775,0.050702481156539
0.221065530342981,1,-0.0236348806695941,0.0299657859548138,-0.00357270932563614,0.0353117130510181
0.0162981060443757,-0.0236348806695941,1,0.0144348705744566,-0.0292572717928748,-0.0560066405161484
0.0957949250604625,0.0299657859548138,0.0144348705744566,1,0.15201351291286,0.130585725019802
0.0288155085635775,-0.00357270932563614,-0.0292572717928748,0.15201351291286,1,0.0808736084303189
0.050702481156539,0.0353117130510181,-0.0560066405161484,0.130585725019802,0.0808736084303189,1
